teacher_id,item_name,item_year,item_type,journal,journal_type,co_worker_in,co_worker_out,scholarship_type,equis
104912.0,Way too Sentimental? A Credible Model for Online Reviews,2019,期刊論文,Information Systems Frontiers,O,,Yi-Pei Chen,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104912.0,The Impact of Emotion: A Blended Model to Estimate Influence on Social Media,2019,期刊論文,Information Systems Frontiers,O,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104912.0,A Hybrid Approach for Personalized Service Staff Recommendation,2017,期刊論文,Information Systems Frontiers,O,,Chien-Fang Jung,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104912.0,Under what conditions can an application service firm with in-house computing benefit from cloudbursting?,2020,期刊論文,European Journal of Operational Research,O,Li-Ming Chen,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104912.0,Mine is Yours? Using Sentiment Analysis to Explore the Degree of Risk in Sharing Economy,2018,期刊論文,Electronic Commerce Research and Applications,O,,Jia-Yin Wang,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104912.0,A 2020 perspective on “Mine is yours? Using sentiment analysis to explore the degree of risk in sharing economy,2020,期刊論文,Electronic Commerce Research and Applications,O,,Jia-Ying Wang,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104912.0,Revisiting Online Video Popularity: A Sentimental Analysis,2019,期刊論文,Cybernetics and Systems,O,Li-Ming Chen,Alexey Verkholantsev,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104912.0,Hedonic Experience of Customer Re-Patronizing Intention: A System Dynamics Viewpoint,2017,期刊論文,"Kybernetes: The international journal of cybernetics, systems and management sciences",O,,Chiao-Jung Chang,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104912.0,Applying ANP to Analyse Sensory Experience in Restaurants,2019,期刊論文,British Food Journal,O,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
124481.0,影響消費者使用社群媒體之重要因素：以LINE@為例，永續與消費特刊研討會暨台灣行銷研究學會年會,2018,,,X,,董珮如、高星皓,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
124481.0,網路購物平台服務使用者滿意度 品牌忠誠度與再購意願之研究-以蝦皮拍賣為例，永續與消費特刊研討會暨台灣行銷研究學會年會,2018,,,X,,黃韋仁、侯驍紋,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
124481.0,董珮如，敘事性廣告對消費者品牌體驗的影響,2018,,,X,,,Basic_or_Discovery_Scholarship,E14:Doctoral theses completed-supervised by core faculty
124481.0,"張愛華*;董佩如;曾祥景, 2016.07, ""Consumers’ Response to Negative Corporate Social Responsibility Event: The Perspective of Construal Level Theory,"" Academy of Marketing Science 19th World Marketing Congress, Academy of Marketing Science.(*為通訊作者)",2016,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
124481.0,"社群媒體的廣告評論對於消費者反應之影響, 新環境趨勢下的消費行為與行銷策略, 中華民國管理科學學會. (*為通訊作者)",2017,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
124481.0,"江旭新*;韓志翔;張愛華, 2016.08, ""Corporate Branding, Brand Knowledge Sharing Behavior and Innovation Performance: The Moderating Effect of Brand Commitment,"" The 23rd Congress of the International Association for Cross-Cultural Psychology, The 23rd Congress of the International Association for Cross-Cultural Psychology.(*為通訊作者)",2016,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
124481.0,"Hsu-Hsin Chiang*;Aihwa Chang;Tzu-Shian Han, 2016.08, ""An Investigation of the Multilevel Relationships among Corporate Branding, Brand Knowledge Sharing Behavior and Innovation Performance: The Mediating Effect of Perceived Brand Support,"" The 23rd Congress of the International Association for Cross-Cultural Psychology, The International Academic Forum.(*為通訊作者)",2016,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
124481.0,"Consumers’ Responses to Narrative Consumer-Generated Advertising the3rd International Conference on “Multidisciplinary Academic Research & Global Innovation”, Beijing, China. (*為通訊作者)",2017,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
124481.0,Antecedents of Brand Equity in Fast Fashion Markets: A Cross-National Study，永續與消費特刊研討會暨台灣行銷研究學會年會,2018,,,X,,Jin Su、Pei-Ju Tung,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
124481.0,"楊偉顥*;李嘉林;張愛華;黃俊傑, 2016.12, ""服務設計、品牌體驗與體驗價值間之關係研究"", 行銷評論, Vol.13, No.4, pp.383-414. (*為通訊作者)",2016,期刊論文,Marketing Review (行銷評論),O,李嘉林,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
124481.0,"整合行銷傳播, 國立空中大學用書, 國立空中大學，民國一百六年一月，第七章。",2017,,,X,,,Teaching_and_Learning_Scholarship,E9:Textbooks
127361.0,What could supervisors do to improve employee work passion? A qualitative and quantitative approach.,2016,,,X,"Tsai, W. C.","Tuan, H. C.",Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
104912.0,Measuring Service Experience: A Utility-Based Heuristic Model,2016,期刊論文,Service Business,O,,Ling-Yao Huang,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
127361.0,社會交換理論探討師徒功能與徒弟建言行為之關係：情感性信任中介效果與權力距離取向的調節效果,2019,,,X,胡昌亞,張詩慧,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
104973.0,"虞邦祥*;黃國峯, 2016.09, '三個和尚沒水喝? 聯盟夥伴、聯盟經驗對聯盟整體績效之影響, ' 2016臺灣組織與管理學會(TAo M)年會暨研討會, 台灣組織與管理學會.(TSSCI)(*為通訊作者)",2016,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
104973.0,群眾募資與創業策略之研究(3/3),2016,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
104973.0,群眾募資與創業策略之研究(2/3),2016,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
104973.0,群眾募資與創業策略之研究(1/3),2016,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
104973.0,新創事業成長策略之研究：資源取得、吸收能力、與管理決策(1/3),2019,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
104973.0,"How Do Crowdfunding Projects Successfully Raise Funds? Paper presented at 2017 Academy of International Business (AIB) Conference, Dubai, UAE.",2017,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
104973.0,"Gong, T.J.*;Yu, C.M.J.;Huang, K.F., 2016.08, 'The tension of legitimacy and competition faced by firms in an emerging subgroup, ' 2016 Academy of Management (AOM) Annual Meeting, Academy of Management (AOM).(SSCI)(*為通訊作者)",2016,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
104973.0,"Gao, Yu*;Huang, K.F.;Wang, T.;Pan, J.;Yang, W.;Yan, H.C., 2016.08, 'How firm's dealing with the dual-forces in China's mid-range economy affect innovation performance?, ' 2016 Academy of Management (AOM) Annual Meeting, Academy of Management (AOM).(SSCI)(*為通訊作者)",2016,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
104973.0,"Competitive Behavior of Young Firms: The Moderating Role of Firm Decision-Making Structure. Paper presented at 2017 Academy of International Business (AIB) Conference, Dubai, UAE.",2017,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
104973.0,Strategic Similarity and Firm Performance: Multiple Replications of Deephouse (1999),2019,期刊論文,Strategic Organization,O,"Yu, C.M.J.","Gong, T.J.*",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104973.0,"龔天鈞*;陳柏元;于卓民;黃國峯, 2016.10, '廠商採取研發行動與研發強度的影響要素：中國大陸的實證, ' 科技管理學刊,.(TSSCI, 科技部管理一學門推薦期刊)(*為通訊作者)(本論著未刊登但已被接受), 412250",2016,期刊論文,Journal of Technology Management (科技管理學刊),X,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104973.0,Addressing the Cross-Boundary Missing Link between Corporate Political Activities and Firm Competencies: The Mediating Role of Institutional Capital,2018,期刊論文,International Business Review,O,,"Gao, Y./Yang, Z./Gao, S./Yang, W.",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104973.0,東遠精技—創業至走向世界,2018,期刊論文,Industry and Management Forum (產業與管理論壇),O,于卓民,周文卿/陳東欽,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104973.0,"Antecedents for Forming Simultaneous Alliances or One-by-One Alliances. Industrial and Corporate Change, 26(1), 73-101. (SSCI 2017 Impact Factor: 2.198; 科技部管理一學門推薦第一級學術期刊)",2017,期刊論文,Industrial and Corporate Change,O,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104973.0,The Effect of Local Environment on Innovation: A Comparison of Local and Foreign Firms in China,2018,期刊論文,European Journal of International Management,O,,"Li, P.Y. / Xu, K. /Yu, C.M.J.",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104973.0,"Li, P.Y.*;Huang, K.F.;Xu, K.;Yu, C.M.J., 2016.11, 'The Effect of Local Environment on Innovation: A Comparison of Local and Foreign Firms in China, ' European Journal of International Management,.(SSCI)(*為通訊作者), 412251",2016,期刊論文,European Journal of International Management,X,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
104973.0,The Antecedents of Innovation Performance– The Moderating Role of Top Management Team Diversity,2018,期刊論文,Baltic Journal of Management,O,,"Li, P.Y.*",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
111520.0,寧靜合併：凱基銀行的擴張之路,2016,,,X,陳信宏、顏孟賢,,Applied_or_Integration_Application_Scholarship,E6:Published Case Studies
104973.0,龔天鈞，策略相似性與廠商績效：正當性與競爭之權衡,2016,,,X,,,Basic_or_Discovery_Scholarship,E14:Doctoral theses completed-supervised by core faculty
123155.0,品牌資產、策略聯盟與市場經營績效之研究-以兩岸生技業之A公司為例,2020,期刊論文,Journal of National Formosa University (國立虎尾科技大學學報),X,無,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
123155.0,連鎖咖啡業之全通路零售策略研究-以統一星巴克為例,2020,期刊論文,Journal of Tourism and Leisure Management (觀光與休閒管理期刊),X,無,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
123155.0,品牌社群知名度、品牌信任度、涉入程度對品牌社群關係與品牌忠誠度關係之研究-以「台灣廣源良」美妝品牌虛擬社群之實證,2016,期刊論文,明志學報,X,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
122813.0,以MarTech經營大數據會員行銷（增訂版）,2020,,,X,,,Basic_or_Discovery_Scholarship,E7:Books (e.g. research monographs)
122813.0,大數據預測行銷（書）,2019,,,X,,,Basic_or_Discovery_Scholarship,E7:Books (e.g. research monographs)
122813.0,Consumers’ Identification of Corporate Social Responsibility Activity in Taiwan: Does It Matter for Emotional Dimension and Purchase Intention?,2017,期刊論文,International Journal of Business,O,,"Fang, Wenchang  Chen, Chun-Shuo",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125920.0,線上社群與構想競賽的持續參與 (第一年期),2020,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
125920.0,外在壓力與家族企業進行公司治理變革之研究 (第二年期),2020,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
125920.0,外在壓力與家族企業進行公司治理變革之研究 (第一年期),2019,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
125920.0,The role of supply chain investment in capacity competition,2016,,,X,,Shu-Jung Yang,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
125920.0,Does stakeholder-oriented governance mitigate a dark side of shareholder-oriented governance?,2019,,,X,,Toru Yoshikawa、Ignacio Requejo、Asli M. Colpan,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
125920.0,Capacity and linkage investments as opportunity exploitation and exploration,2018,,,X,,Shu-Jung Yang,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
125920.0,Concentration of rivals' actions and competitive reaction,2016,期刊論文,Management Decision,O,,Eunjung Hyun,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
111520.0,程曦資訊整合股份有限公司：接班梯隊制度,2017,,,X,,,Applied_or_Integration_Application_Scholarship,E6:Published Case Studies
125920.0,Matching response to competitors’ moves under asymmetric market strength,2018,期刊論文,Journal of Business Research,O,,Eunjung Hyun,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
